filename,fixation_type,chi2_mean,chi2_median,frac_hi,fit_set_key,has_shift_export,shift_nonzero_px,shift_max_abs_ps,shift_mean_ps,shift_std_ps,tau1_n_valid,tau1_frac_lt_thresh,tau1_median_ps,tau1_min_photons
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,form,2.4034321575927735,2.40511,0.7563018798828125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011,True,0,0.0,0.0,0.0,45011,1.0,151.666,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,form,2.160613302093506,2.09907,0.5266571044921875,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012,True,0,0.0,0.0,0.0,32220,0.9994723774053383,146.956,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,form,2.3821684981994626,2.3780900000000003,0.64886474609375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013,True,0,0.0,0.0,0.0,36197,1.0,148.257,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,form,1.6799007381591797,1.601585,0.191436767578125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014,True,0,0.0,0.0,0.0,4843,1.0,152.667,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,form,2.1841755839843753,2.232425,0.64093017578125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015,True,0,0.0,0.0,0.0,29524,1.0,147.6115,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,form,1.4394939923553467,1.43373,0.0099029541015625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0016,True,0,0.0,0.0,0.0,0,,,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,form,3.7869896246337893,3.855515,0.9918212890625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,65536,1.0,166.2015,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,form,2.1999717737579347,2.1749549999999997,0.639312744140625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,43614,0.9978447287568212,165.2695,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,form,2.813270864105225,2.83014,0.89825439453125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,58248,0.9996051366570526,167.0,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,form,3.250330961914062,3.300875,0.897064208984375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,57285,0.9993366500829187,167.348,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,form,2.3216825614929197,2.37568,0.668609619140625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,True,0,0.0,0.0,0.0,43094,0.9995126931823456,167.041,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,form,3.188293070983887,3.105925,0.935638427734375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,True,0,0.0,0.0,0.0,62155,0.9999517335693026,165.28,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,form,2.1186601095581055,2.088695,0.5861663818359375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,True,0,0.0,0.0,0.0,43070,0.9969352217320641,170.5575,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,form,1.7650067087402344,1.710585,0.26336669921875,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,True,0,0.0,0.0,0.0,7805,1.0,156.54,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,form,1.8804851727294922,1.84043,0.3209991455078125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,True,0,0.0,0.0,0.0,23737,0.9846231621519147,176.241,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,form,3.3478596887207033,3.4006049999999997,0.9550628662109375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,True,0,0.0,0.0,0.0,64242,0.9986924441953862,174.915,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,form,2.54098795211792,2.48096,0.71722412109375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,True,0,0.0,0.0,0.0,51775,0.970082085948817,175.11,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,form,2.8927055671691893,2.9318549999999997,0.8709259033203125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,True,0,0.0,0.0,0.0,57593,0.9391939992707448,183.844,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,form,2.3413758578948975,2.282955,0.558502197265625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,True,0,0.0,0.0,0.0,38373,0.9715685508039507,177.479,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,form,2.5337562425231934,2.585635,0.6727447509765625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,True,0,0.0,0.0,0.0,44757,0.9931630806354314,178.87,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,form,2.033594626373291,1.93116,0.4542388916015625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,True,0,0.0,0.0,0.0,27079,0.9981535507219617,170.988,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,form,2.8802831994934084,3.038355,0.781280517578125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015,True,0,0.0,0.0,0.0,50071,0.9999800283597292,171.693,200.0
3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,form,1.820657993515015,1.8300049999999999,0.301788330078125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::3_KPCWTform10min_740nm_3083mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016,True,0,0.0,0.0,0.0,29468,0.8691801275960364,177.745,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,form,1.174814309249878,1.16595,3.0517578125e-05,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,form,1.2041486135253907,1.189365,0.0010223388671875,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,form,1.1414441083679199,1.126085,6.103515625e-05,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,form,1.1808071643981934,1.1695799999999998,0.0009613037109375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,form,1.1377282704925538,1.133315,3.0517578125e-05,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,form,1.1784794722442626,1.166755,0.0001983642578125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,form,1.1721581053619385,1.157805,0.0,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,form,1.177043785888672,1.16694,0.000152587890625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,form,1.177067446762085,1.16717,6.103515625e-05,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,form,1.1600534187164306,1.15172,4.57763671875e-05,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,form,1.1157685016632082,1.10583,0.0003204345703125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,form,1.1125774411315918,1.10783,0.000640869140625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,form,1.1936044442138671,1.182545,0.0001678466796875,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,form,1.1456779672546387,1.140425,0.0003662109375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,form,1.1975739080200196,1.183695,0.0001678466796875,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,form,1.1335358704681395,1.1197949999999999,0.0002593994140625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,form,1.081900946899414,1.076525,0.0003204345703125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,form,1.2940496123809815,1.283625,0.000274658203125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,form,1.2068878016662599,1.198085,4.57763671875e-05,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,form,1.1490646388092043,1.13533,0.0,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,form,1.184645898666382,1.174205,9.1552734375e-05,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,form,1.1539605113067626,1.147555,3.0517578125e-05,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,form,1.199379099029541,1.1911450000000001,0.0002593994140625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,form,1.1900214859924316,1.17681,0.0003662109375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,form,1.2018313766021727,1.189405,0.0006561279296875,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,form,1.1901858251800537,1.177865,6.103515625e-05,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,form,1.151402040847778,1.14181,0.00018310546875,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,form,1.1312274836120606,1.118955,0.0038909912109375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,form,1.1131474699249266,1.102085,0.004669189453125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,form,1.2045030441741944,1.19457,0.0001220703125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,form,1.1523696434020996,1.1442350000000001,0.0001068115234375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,form,1.2002433459320068,1.1879,0.000518798828125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,form,1.1344198405151367,1.12376,0.0001220703125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,form,1.1402382474212647,1.11624,0.01019287109375,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0016,True,0,0.0,0.0,0.0,0,,,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,form,1.9308675230407712,1.81887,0.2979278564453125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000,True,0,0.0,0.0,0.0,23870,1.0,151.3125,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,form,2.1298087696838377,2.115335,0.627716064453125,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001,True,0,0.0,0.0,0.0,49255,0.999756369911684,144.002,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,form,1.6927544782562256,1.677365,0.1309967041015625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002,True,0,0.0,0.0,0.0,65431,1.0,133.145,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,form,1.7749392766418457,1.73749,0.2088775634765625,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003,True,0,0.0,0.0,0.0,49566,0.9999394746398741,151.451,200.0
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,form,1.6976500937805175,1.668385,0.130340576171875,20260520_KPC_fixed_dishes_SLIM::fitet-sz-c2-b9::4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004,True,0,0.0,0.0,0.0,7323,1.0,160.315,200.0
