filename,session_root,session_date,fixation_type,cell_type,sample_index,frame_index,em_filter_nm,acquisition_time,annotation,notes,laser_damage
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,1,457,56:39.1,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,1,457,58:58.5,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,1,535,17:02.0,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,1,535,38:04.1,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,2,457,57:47.6,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,2,457,00:07.1,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,2,535,18:10.3,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,2,535,39:12.8,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,3,457,58:56.0,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,3,457,01:15.7,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,3,535,19:18.8,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,3,535,40:21.3,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,4,457,00:04.5,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,4,457,02:24.2,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,4,535,20:27.1,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,4,535,41:29.9,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,5,457,01:12.9,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,5,457,03:32.8,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,5,535,21:35.6,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,5,535,42:38.4,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,6,457,02:21.5,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,6,457,04:41.3,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,6,535,22:44.0,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,6,535,43:47.0,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,7,457,03:30.3,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,7,457,05:50.2,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,7,535,23:52.8,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,7,535,44:55.9,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,8,457,04:38.8,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,8,457,06:59.0,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,8,535,25:01.3,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,8,535,46:04.6,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,9,457,05:47.1,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,9,457,08:07.5,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,9,535,26:09.7,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,9,535,47:13.1,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,10,457,06:55.4,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,10,457,09:16.1,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,10,535,27:17.9,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,10,535,48:21.4,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,11,457,08:04.0,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,11,457,10:25.0,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,11,535,28:26.3,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,11,535,49:30.0,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,12,457,09:13.8,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,12,457,11:35.3,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,12,535,29:36.1,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,12,535,50:40.0,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,13,457,10:22.4,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,13,457,12:44.1,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,13,535,30:44.7,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,13,535,51:48.6,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,14,457,11:31.6,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,14,457,13:53.7,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,14,535,31:53.9,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,14,535,52:58.0,colony_deep,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,15,457,12:41.0,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,15,457,15:03.5,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,15,535,33:03.1,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0015.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,15,535,54:07.7,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,16,457,13:48.9,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,16,457,16:11.8,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,16,535,34:10.9,colony_edge,,False
4_BKOCO2form10min_740nm_3099mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0016.sdt,20260520_KPC_fixed_dishes_SLIM,20260520,form,BKO,4,16,535,55:15.7,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,0,457,32:56.1,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,0,457,36:50.1,colony_deep,,False
3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,0,457,55:26.4,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,0,457,49:11.7,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,0,535,01:48.8,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,0,535,19:49.3,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,1,457,34:04.4,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,1,457,37:58.3,colony_deep,laser_damage,True
3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,1,457,56:35.1,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,1,457,52:27.9,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,1,535,02:57.1,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,1,535,23:09.0,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,2,457,34:19.9,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,2,457,39:06.3,colony_deep,,False
3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,2,457,57:43.7,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,2,457,53:35.9,colony_deep,laser_damage,True
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,2,535,04:05.1,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,2,535,25:21.3,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,3,457,40:14.3,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,3,457,54:44.0,colony_deep,laser_damage,True
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,3,535,05:12.9,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,3,535,27:12.4,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,4,457,41:22.9,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,4,457,55:52.5,colony_edge,laser_damage,True
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,4,535,06:21.4,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,4,535,30:25.4,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,5,457,42:31.4,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,5,457,57:01.1,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,5,535,07:29.9,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,5,535,31:34.0,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,6,457,43:40.0,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,6,457,58:09.8,colony_deep,laser_damage,True
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,6,535,08:38.4,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,6,535,32:42.6,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,7,457,44:48.9,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,7,457,59:18.7,colony_edge,laser_damage,True
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,7,535,09:47.1,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,7,535,34:39.8,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,8,457,45:57.2,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,8,457,00:27.1,colony_edge,laser_damage,True
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,8,535,10:55.4,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,8,535,36:17.7,colony_deep,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,9,457,47:05.7,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,9,457,01:35.9,colony_edge,laser_damage,True
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,9,535,12:04.0,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,9,535,37:26.2,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,10,457,48:13.7,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,10,457,02:44.1,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,10,535,13:12.0,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,10,535,39:26.2,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,11,457,49:22.7,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,11,457,03:53.1,colony_edge,laser_damage,True
3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,11,535,14:21.1,colony_edge,,False
3_BKOCO2live_740nm_3085mW_u1_poc0p6_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260521_KPC_live_SLIM,20260521,live,BKO,3,11,535,40:35.1,colony_edge,,False
