fixation_type,cell_type,session_root,session_date,filename,fit_set_key,em_filter_nm,pockels,objective,usb_atten,frame_index,z_position,n_components,_bin,shift_group,treatment_duration,amp_ratio_median,tau_mean_median_ps,n_px_final,pct_final,amp_ratio_median_gmed,tau_mean_median_ps_gmed,_dist
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,3.7110971352294895,641.5475702127601,64789,98.9,3.325857978410353,689.9225281762592,0.9665036417759437
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,5,shift=0,,2.8716863504356245,702.3445053648038,65031,99.2,3.325857978410353,689.9225281762592,0.9688511292269428
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,457,0.25,20x0.75NA,1,12,1.0,2,5,shift=0,,3.678279966732509,631.1116976405422,65303,99.6,3.325857978410353,689.9225281762592,0.9777121010648947
live,BKO,20260601_KPC_live_on_SLIM,20260601,7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,2.862104291571163,701.5531809291708,64614,98.6,3.325857978410353,689.9225281762592,0.9877879314312678
live,BKO,20260530_KPC_live_on_SLIM,20260530,6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::6_BKOCO2_P10_5_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,2.924685354908514,739.4346647997422,65009,99.2,3.325857978410353,689.9225281762592,1.0014910173498883
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,3.701263037722904,631.3573659790968,64398,98.3,3.325857978410353,689.9225281762592,1.0135299321248101
live,BKO,20260601_KPC_live_on_SLIM,20260601,3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,2.85521769787071,708.426761346627,64814,98.9,3.325857978410353,689.9225281762592,1.014147037616018
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,457,0.25,20x0.75NA,1,13,1.0,2,5,shift=0,,3.751436111634736,642.8987711744649,65263,99.6,3.325857978410353,689.9225281762592,1.0320687413056238
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,9,shift=0,,3.7168564888015383,630.6951772265593,65152,99.4,3.325857978410353,689.9225281762592,1.0438602765153524
live,BKO,20260517_KPC_live_on_SLIM,20260517,3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260517_KPC_live_on_SLIM::fitet-sz-c2-b5::3_BKOCO2live_740nm_3097mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.2,20x0.75NA,1,0,1.0,2,5,shift=0,,3.766798861644909,643.4073011299608,45962,70.1,3.325857978410353,689.9225281762592,1.0578595385246723
live,BKO,20260530_KPC_live_on_SLIM,20260530,4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0012,457,0.25,20x0.75NA,1,12,1.0,2,5,shift=0,,2.8855877332391544,736.981773310096,65263,99.6,3.325857978410353,689.9225281762592,1.059404700199845
live,BKO,20260601_KPC_live_on_SLIM,20260601,7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::7_BKOCO2_P11_5_live_740nm_3075mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,2.824143889920845,700.9958915720622,64411,98.3,3.325857978410353,689.9225281762592,1.0667019407580007
live,BKO,20260601_KPC_live_on_SLIM,20260601,3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::3_BKOCO2_P11_3_live_740nm_3083mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,2.820750245188716,703.7322156517575,64312,98.1,3.325857978410353,689.9225281762592,1.0775013105394635
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,5,shift=0,,2.8293391368422856,719.3415789168791,65243,99.6,3.325857978410353,689.9225281762592,1.095873805149154
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.15,20x0.75NA,1,0,1.0,2,9,shift=0,,3.6523776900412113,608.1016480898516,65164,99.4,3.325857978410353,689.9225281762592,1.1194053444573646
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.15,20x0.75NA,1,2,1.0,2,9,shift=0,,3.642533714912968,603.6765163484207,48425,73.9,3.325857978410353,689.9225281762592,1.1450505329169223
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,9,shift=0,,3.712509583142961,614.3548833338084,63839,97.4,3.325857978410353,689.9225281762592,1.153362673338166
live,BKO,20260601_KPC_live_on_SLIM,20260601,5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::5_BKOCO2_P11_4_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,2.779873251002892,718.6598103005701,64760,98.8,3.325857978410353,689.9225281762592,1.1943736331424653
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,2.776630951105391,732.7359839820747,65176,99.5,3.325857978410353,689.9225281762592,1.2487181322513938
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,3.7875247576079785,617.0538309897964,64254,98.0,3.325857978410353,689.9225281762592,1.2521188088448938
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,3.7964428144595614,618.5113655921405,63607,97.1,3.325857978410353,689.9225281762592,1.2571797753510883
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,9,shift=0,,3.8680943778781063,638.8229610624908,64254,98.0,3.325857978410353,689.9225281762592,1.271052049813812
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,3.821601004136728,612.9570069085102,64313,98.1,3.325857978410353,689.9225281762592,1.3359237102177177
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,2.714552547582457,721.6525277625069,64741,98.8,3.325857978410353,689.9225281762592,1.3360305996157564
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,2.6908063028073697,717.6110222758717,65048,99.3,3.325857978410353,689.9225281762592,1.3744865333269587
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,9,shift=0,,3.744148875442402,588.6873602531471,64493,98.4,3.325857978410353,689.9225281762592,1.403830212607868
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0014,457,0.25,20x0.75NA,1,14,1.0,2,9,shift=0,,3.8641613733470255,611.5098449612402,63563,97.0,3.325857978410353,689.9225281762592,1.4167727060725641
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p15_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.15,20x0.75NA,1,1,1.0,2,9,shift=0,,3.934202839804957,619.7236598126518,65405,99.8,3.325857978410353,689.9225281762592,1.4913229810121111
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,9,shift=0,,3.9814556340139218,632.7762044618974,57702,88.0,3.325857978410353,689.9225281762592,1.5158128628432943
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,9,shift=0,,3.9553118365448894,617.9408214302105,64124,97.8,3.325857978410353,689.9225281762592,1.5395142232046546
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,5,shift=0,,2.616760421174095,730.7209400433255,64951,99.1,3.325857978410353,689.9225281762592,1.5613199978218975
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0011,457,0.25,20x0.75NA,1,11,1.0,2,5,shift=0,,3.934002998917058,605.464146923971,62847,95.9,3.325857978410353,689.9225281762592,1.5744740424309056
live,BKO,20260530_KPC_live_on_SLIM,20260530,4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0006,457,0.25,20x0.75NA,1,6,1.0,2,5,shift=0,,2.569680677744911,741.9353797130744,63780,97.3,3.325857978410353,689.9225281762592,1.6930685606813718
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,9,shift=0,,4.054606255105397,622.2815083059509,62726,95.7,3.325857978410353,689.9225281762592,1.7034516921068372
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,9,shift=0,,4.020223375749463,605.817989967489,64200,98.0,3.325857978410353,689.9225281762592,1.7243387914732637
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_posn11_to_13_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000,457,0.25,20x0.75NA,1,0,1.0,2,9,shift=0,,4.073053186929599,609.684247885684,63779,97.3,3.325857978410353,689.9225281762592,1.7998712521329887
live,BKO,20260601_KPC_live_on_SLIM,20260601,13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::13_BKOCO2_115uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,5,shift=0,,4.094242933379228,604.797042008963,65434,99.8,3.325857978410353,689.9225281762592,1.8645932577795177
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004,457,0.25,20x0.75NA,1,4,1.0,2,5,shift=0,,2.483724754310892,760.3193890033065,64740,98.8,3.325857978410353,689.9225281762592,1.9341607290002925
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003,457,0.25,20x0.75NA,1,3,1.0,2,5,shift=0,,2.346489731695184,742.0529341356389,64924,99.1,3.325857978410353,689.9225281762592,2.144061001308023
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0008,457,0.25,20x0.75NA,1,8,1.0,2,9,shift=0,,4.27902963864722,614.1234265191168,64156,97.9,3.325857978410353,689.9225281762592,2.1731344278994835
live,BKO,20260521_KPC_live_SLIM,20260521,3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260521_KPC_live_SLIM::fitet-sz-c2-b9::3_BKOCO2live_740nm_3085mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0007,457,0.25,20x0.75NA,1,7,1.0,2,9,shift=0,,4.2711855749093335,596.9038441633965,63971,97.6,3.325857978410353,689.9225281762592,2.234613602665919
live,BKO,20260530_KPC_live_on_SLIM,20260530,4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,2.201808463673057,753.5656346464161,63495,96.9,3.325857978410353,689.9225281762592,2.4718771516318765
live,BKO,20260601_KPC_live_on_SLIM,20260601,12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::12_BKOCO2_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,2.166711339004778,767.259085947428,64839,98.9,3.325857978410353,689.9225281762592,2.586886708036883
live,BKO,20260530_KPC_live_on_SLIM,20260530,4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260530_KPC_live_on_SLIM::fitet-sz-c2-b5::4_BKO_P10_3_live_740nm_3074mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,2.0010448753640597,758.8190774269544,63548,97.0,3.325857978410353,689.9225281762592,2.895791422771456
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002,457,0.25,20x0.75NA,1,2,1.0,2,5,shift=0,,2.7892055484201785,753.4637023666869,64344,98.2,2.795578133725302,754.8521326913581,0.020126077003339644
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0005,457,0.25,20x0.75NA,1,5,1.0,2,5,shift=0,,2.8133302571824075,755.7100645473034,64973,99.1,2.795578133725302,754.8521326913581,0.038628521461369004
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::8_KPCWT_180uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001,457,0.25,20x0.75NA,1,1,1.0,2,5,shift=0,,2.807031599024607,759.5726833358408,64576,98.5,2.795578133725302,754.8521326913581,0.056323996567374746
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::6_KPCWT_75uL_live_740nm_3078mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0009,457,0.25,20x0.75NA,1,9,1.0,2,5,shift=0,,2.8235437960227703,756.5267717874942,64984,99.2,2.795578133725302,754.8521326913581,0.061778703051566665
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0010,457,0.25,20x0.75NA,1,10,1.0,2,5,shift=0,,2.786715949933525,748.614363188092,65370,99.7,2.795578133725302,754.8521326913581,0.06976727152906555
live,KPCWT,20260601_KPC_live_on_SLIM,20260601,10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013.sdt,20260601_KPC_live_on_SLIM::fitet-sz-c2-b5::10_KPCWT_145uL_live_740nm_3076mW_u1_poc0p25_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0013,457,0.25,20x0.75NA,1,13,1.0,2,5,shift=0,,2.828967061131169,754.0615089299338,65238,99.5,2.795578133725302,754.8521326913581,0.0710557377473519
