filename,session_root,fixation_type,cell_type,em_filter_nm,position_annotation,acquisition_time,n_px_total,n_px_masked,otsu_thresh,G_cal_mean,S_cal_mean,G_cal_wmean,S_cal_wmean,G_cal_std,S_cal_std,M_wmean,tau_phi_ns,tau_mod_ns
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_deep,2026-05-02 11:15:59.049926,65536,19369,39.77245352003642,0.49671075501714596,0.34007749663619974,0.4943918774135523,0.34093783796518534,0.09674381466643614,0.06819686693389321,0.6005513615077996,1.3719365314792962,2.648776220997781
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_deep,2026-05-02 11:17:06.881924,65536,18299,35.143121860988,0.5004851371173706,0.3389891217956653,0.49843646861760926,0.3397909559628579,0.10103904862598138,0.07200174489546746,0.6032385987336568,1.3562262611270228,2.6302971233342625
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_deep,2026-05-02 11:18:14.720153,65536,14738,35.5520893573163,0.5022697042716503,0.3367308501608103,0.49949450281068775,0.3383649120427972,0.10008136808105472,0.07025771489651499,0.6033121679858827,1.3476736985450881,2.629792872480208
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_deep,2026-05-02 11:20:31.205919,65536,20594,15.809615879289964,0.5459988776400326,0.32722985731562787,0.5540257578813812,0.32748751070065757,0.14780183711842418,0.10564070967793242,0.6435779751210821,1.1759664462213721,2.365954533955822
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_deep,2026-05-02 11:21:39.115201,65536,17033,19.65703981772547,0.5495523942188567,0.33170446931904995,0.5554837542503256,0.3313949126831477,0.13665422195235583,0.09641398374647249,0.6468267073863812,1.1868740099386776,2.345633086616706
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_deep,2026-05-02 11:22:46.637621,65536,18607,18.907179609435268,0.537739561178928,0.3315741601295113,0.5435801681249344,0.33175451072809503,0.14233759886054304,0.09964718746178279,0.6368205827131921,1.2141808460733363,2.408652817129598
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_deep,2026-05-02 11:23:54.138241,65536,18283,17.384116704605532,0.5257146251861529,0.32870679291711624,0.5328557030763227,0.32873288691536423,0.15137951700136748,0.10715443085903835,0.6260994419744134,1.2273365849186417,2.477641318757644
15_KPC_live_posn3_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_deep,2026-05-02 11:25:02.000449,65536,16065,16.868236889874062,0.5287026074555216,0.3300147074675862,0.5365229929970063,0.3298233099501156,0.15287764630819964,0.1066459842712347,0.6297938851726934,1.2229906921664795,2.4536908362388243
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_island,2026-05-02 11:37:32.711409,65536,17207,10.777728465381495,0.4936683123362783,0.32987735510495814,0.509593552461952,0.3286219126386459,0.19226052104285316,0.13571846816692165,0.6063645357184687,1.2829293451632344,2.6089485519745073
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_island,2026-05-02 11:38:40.281392,65536,19764,10.578401459636204,0.4510329673904411,0.33929027556999025,0.4695691590882817,0.33735372719314566,0.20992612343489508,0.14762336101119775,0.5781891839337565,1.4292759706981089,2.807362979955791
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_island,2026-05-02 11:39:48.247061,65536,4814,14.805180617396072,0.5070804638510822,0.33576545500385163,0.5228800761133234,0.33282780160532693,0.17306300309499864,0.11780555604073788,0.6198208769618121,1.2663321917341526,2.518787751862384
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_island,2026-05-02 11:40:56.163206,65536,34921,9.699998314274627,0.35423253860494164,0.3610005077555584,0.35523097773569945,0.36141490199893933,0.2283484009616838,0.17330645639383052,0.5067640268704596,2.0240692593468412,3.384342902551878
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_island,2026-05-02 11:43:17.606711,65536,14703,17.744528718646208,0.5242749414932396,0.3286871999706684,0.5261857786359363,0.3276818708756717,0.13875936382255483,0.09956383102068792,0.6198765055551686,1.238920539782086,2.5184206882139444
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_island,2026-05-02 11:44:25.504050,65536,11206,17.45112846234926,0.5159692064059581,0.3297433978372852,0.5180156356858898,0.32890731535532103,0.14180351274860847,0.10320815378093046,0.6136124354258974,1.2631671095355237,2.5600425203235653
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_island,2026-05-02 11:45:33.313239,65536,3989,23.445496387328046,0.5280500352917837,0.3273220958950489,0.527505387357995,0.3260023146404277,0.1252525261819267,0.08671981896297853,0.620112443708901,1.229486965391204,2.5168643607740955
16_KPC_live_posn4_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_island,2026-05-02 11:46:41.240478,65536,32763,9.092582241243331,0.4617070752733001,0.3648346481610195,0.4637571973653729,0.36292174010797634,0.22544381394305915,0.1702035307804875,0.5888827791260218,1.5568704168323004,2.7304237556548805
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_deep,2026-05-02 11:55:20.746617,65536,19334,18.805580231188486,0.49264533776983915,0.3312441538757278,0.49307654834191417,0.3325530309328878,0.14010591084900514,0.10155777076837234,0.594740280212654,1.3417657687011806,2.6891466911668815
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_deep,2026-05-02 11:56:28.442525,65536,21529,22.796702573960253,0.4979059762661877,0.33412221502135914,0.49751481896974287,0.3348437735314656,0.12838182671985038,0.09117654498835809,0.5997010486628213,1.338956139824976,2.654648210930953
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_deep,2026-05-02 11:57:36.532429,65536,16162,26.49417530511236,0.4988698141811512,0.3349976779516653,0.4990766165340407,0.3356964570677774,0.12025193868937813,0.08569685683882673,0.6014728426611828,1.3381650419682811,2.642426228346663
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_deep,2026-05-02 11:58:44.098702,65536,17013,25.660614590953685,0.5003218837745637,0.3345766832182081,0.5005084147003191,0.3343854239056352,0.12246912031669287,0.08723042514378235,0.6019321264946556,1.3291258335867777,2.6392664761384217
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_457s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,457,colony_deep,2026-05-02 11:59:52.756167,65536,12317,27.363443141193045,0.5019039122233929,0.33606432811353026,0.5002683615244884,0.3363217422565068,0.11546441549621324,0.08309137181518846,0.6028107064882378,1.3374638460616812,2.633231680708152
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_deep,2026-05-02 12:02:51.183655,65536,25930,10.655028008587987,0.48735874943486107,0.32301256306704196,0.49699634957094074,0.32329140806930107,0.19511438596980316,0.14263039516368378,0.5928935031000695,1.2941097479334684,2.7020964091799917
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_deep,2026-05-02 12:03:59.214334,65536,26029,12.439232142613541,0.48766496059464376,0.3295465340790269,0.4967840327687362,0.32933278095134816,0.1832980359244059,0.1327901137417344,0.596032260723459,1.3188562975364324,2.680121930550531
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_deep,2026-05-02 12:05:07.447769,65536,15851,15.70403490650467,0.4981873325667483,0.3334907736702177,0.5104449765105658,0.3327843156634434,0.16525897473023646,0.11819293311500655,0.6093434785049056,1.297012196675873,2.5887486699375124
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_deep,2026-05-02 12:06:15.431774,65536,13497,16.367318009070733,0.4985563884632229,0.3334705220914004,0.5092828154015508,0.33297941866158304,0.1621230553593529,0.11338918394996213,0.6084770162590663,1.3007340623223211,2.594609637110953
17_KPC_live_posn5_740nm_3040mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260501_KPC_fixed_dishes_on_SLIM,live,KPCWT,535,colony_deep,2026-05-02 12:07:23.561527,65536,11360,16.612227644291067,0.5047180742619923,0.3356437868404557,0.5143055543657659,0.33392357276594176,0.15826863785894615,0.11160400667531269,0.6132007466566303,1.2916831922548502,2.5627986725143757
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 11:33:07.495491,65536,21050,78.6025256365849,0.5153180316369183,0.3294556314744145,0.5164526451609243,0.3293991313059457,0.07522283762963822,0.050341531219066475,0.612557852287298,1.2688844874921206,2.567107864411565
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 11:34:15.932629,65536,13518,41.84282985573199,0.5247802091146533,0.3237079848901899,0.5259041555442598,0.32438320999846515,0.09846689898746247,0.0670572584439052,0.6178993831908473,1.2271055187290474,2.531494610140631
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0002.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 11:35:24.317922,65536,18112,30.28494879876765,0.5036507564951737,0.32446738615201837,0.506284390604636,0.32439812976555266,0.11776090866157607,0.08309727792335386,0.6012969572227154,1.2747175016667656,2.643637189641513
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0003.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 11:36:31.895423,65536,24931,62.00462284791446,0.5173310136320732,0.3279874031130205,0.5197993288343747,0.3270406633264978,0.08585006357974836,0.05778056285296156,0.6141229011571724,1.2516882783685102,2.5566286640086617
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0004.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 11:37:40.477367,65536,15134,39.61061560484358,0.5270639216741003,0.321564024067947,0.5315988143676827,0.32250358738137685,0.10102518069621351,0.06994042637807617,0.6217763772538993,1.2069261327658327,2.5059115432294417
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0005.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 11:38:48.032025,65536,19024,58.910515403032974,0.5222578692412195,0.324527143371265,0.5279527276728876,0.32449767183656825,0.08626974162517857,0.05843094675255151,0.6197038177101989,1.2227753970096058,2.519560312018022
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0006.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 11:39:57.513476,65536,22952,71.79783645733366,0.501120135959968,0.33449592474403866,0.501525316144138,0.33497060870329437,0.07691486891598365,0.05199205919876578,0.6031027702046585,1.328752169868242,2.631228336141364
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0007.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 11:41:04.990425,65536,22133,98.20094704569007,0.49894938397191496,0.3352664581138763,0.5002216521145829,0.3355644691817634,0.06717380196176632,0.045805509261015856,0.6023497441034414,1.3345769762894037,2.6363963717016943
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0008.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 11:42:14.080330,65536,15067,17.947387569186787,0.511976950259043,0.308995735485296,0.5138897709222202,0.30937700392071177,0.1480484773564115,0.10654046992974228,0.5998306654493817,1.1977004174596255,2.653752345781128
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0009.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-05-09 11:43:21.497617,65536,20521,28.97268172724472,0.5377292679904156,0.31100991021971947,0.5371079743672287,0.3125146761699305,0.11816994291318336,0.08128442196111035,0.6214100087305193,1.1575478738656886,2.5083197036036045
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0010.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-05-09 11:44:30.137133,65536,11275,37.94749514582526,0.5150797136833135,0.3216287206591515,0.5167514625472489,0.32229055676573093,0.10622501850281513,0.07186680452007031,0.6090182895653345,1.240783503743231,2.590946950261058
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0011.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-05-09 11:45:37.604530,65536,17996,51.64604716235554,0.5248841809564678,0.3218491265492018,0.531786929056727,0.3187158658267693,0.09570248604245038,0.06354927065629364,0.6199815650850367,1.1923291716223399,2.5177275795882235
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0012.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,no_cells,2026-05-09 11:46:46.122498,65536,3863,0.30903310697317987,0.5610982021023717,0.3022556359939968,0.5656931433222698,0.29839171317987817,0.6245199985174403,0.4405020221898372,0.6395673122480955,1.0493877442841344,2.3912258463715457
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0017.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_island,2026-05-09 11:52:28.932320,65536,9449,9.233974143483266,0.5351991308090959,0.31326708660620417,0.5377425043769387,0.3132191008326417,0.20586920054527777,0.14720478335725976,0.6223127880254354,1.1587880761367697,2.5023891892270465
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0018.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_island,2026-05-09 11:53:36.763440,65536,21349,39.69172395334964,0.54025370723004,0.31377661091693687,0.5509612595389792,0.3077089671634905,0.10529385752987473,0.07169639315783773,0.631065066364476,1.1110899884038594,2.4454936405662866
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0019.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_island,2026-05-09 11:54:45.103647,65536,5557,39.46322009443846,0.5286635967389345,0.3204634053237194,0.5321228450439652,0.3197523893681837,0.10199222018338973,0.06824290379091051,0.620802958050577,1.1954517130622857,2.5123141693613382
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0020.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_edge,2026-05-09 11:55:52.556550,65536,18854,38.12140135434481,0.5379666438019254,0.31623237385165753,0.5396867661144727,0.3177025839947373,0.09938185149097421,0.06680993228597704,0.6262561276315233,1.17114083229867,2.476621677225485
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0021.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,no_cells,2026-05-09 11:57:01.839563,65536,32767,11.85261357217362,0.49083962105331175,0.3101930166588476,0.5092327607076509,0.31357399668932506,0.17794616396194238,0.12888376027239257,0.5980356644696473,1.2250501010784114,2.666183613933563
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0022.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,no_cells,2026-05-09 11:58:09.217721,65536,11143,48.81668840870781,0.5359838974993126,0.31861675418699337,0.5396864809650825,0.31820990344889544,0.0881176637060315,0.060153761384860005,0.6265134000078767,1.173011573870681,2.4749482107746053
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_0023.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,no_cells,2026-05-09 11:59:18.958063,65536,1235,0.22474874757189406,0.5406668934827308,0.3124666915844405,0.5433095868272246,0.30760997495821524,0.6458969999595205,0.4563201939332753,0.6243470219614756,1.1263754875206833,2.489068945531467
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0000.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 12:22:25.458185,65536,19074,32.52159725223919,0.521677859379102,0.3181390347240013,0.5296869955309799,0.31339802528197647,0.11298448026410447,0.07651940192491369,0.6154564448320275,1.1770830060889248,2.547728914802246
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0001.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 12:23:34.760415,65536,18674,19.240546601881526,0.5290883761292627,0.31813616280226803,0.5368787583838989,0.3144368101887133,0.14013159730144337,0.0987544327468449,0.6221810900417094,1.1651646635784136,2.5032536021668648
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0002.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 12:24:43.131684,65536,13462,30.258730754177197,0.5248074420146132,0.32029817433383445,0.5324559208635236,0.3175059782079911,0.11817611513550413,0.08154479269810247,0.6199349593791563,1.1863105449902032,2.5180350311974657
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0003.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 12:25:51.118834,65536,24589,42.86482259569738,0.521214286802358,0.32345231489172566,0.528966420801891,0.32025846278443587,0.10222215572018113,0.06898556844159835,0.6183615102195585,1.2044884943236396,2.528433584162723
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0004.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 12:26:59.939358,65536,15713,19.037757988140164,0.5225625238801772,0.3241691247879342,0.5264805661096655,0.3237392458218364,0.14147450275090961,0.09968423385324246,0.6180524943533885,1.2233286602134266,2.5304800857684264
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0005.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 12:28:08.765450,65536,10185,24.784080692405283,0.5255077976153766,0.31771667311835877,0.5299678248703641,0.31576367384390797,0.1303070067161746,0.09078238870989129,0.6169056598194143,1.185339637208353,2.538087548107316
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0006.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 12:29:19.689551,65536,14271,28.074152239296307,0.5318692459779065,0.31847302917852444,0.5417377244544508,0.31428898511153447,0.1215720964698063,0.08281602949680886,0.626304501228855,1.1541711810407975,2.4763069528948263
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedtwicePos10_0007.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 12:30:27.445544,65536,22867,38.120586511582694,0.5373824762340019,0.31822681248673745,0.5418963968044984,0.3156543369358264,0.10399351127296755,0.0696613409059216,0.6271278699723802,1.158845775871063,2.4709550602701515
3_KPCWTlive_740nm_3033mW_u1_poc0p1_20x0p75NA_475s50_g70_z1_256pix_basicFLIM_120f_overloadedposns_0000.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,457,colony_deep,2026-05-09 12:34:42.104887,65536,22503,23.718587758244453,0.5174634280917585,0.3217160157136434,0.5214757192494461,0.32206073027738596,0.1274583347677218,0.08986307773683476,0.6129111189671226,1.228665959586911,2.564739206427106
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,535,colony_deep,2026-05-09 12:38:08.252007,65536,15013,30.528601062230866,0.5226043578804422,0.3335703846548511,0.5369704021561804,0.33062917120655955,0.11943413265806814,0.0823254952643032,0.6305972261630292,1.2249573420760758,2.4485079265558465
3_KPCWTlive_740nm_3033mW_u1_poc0p2_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0001.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,535,colony_deep,2026-05-09 12:38:17.834750,65536,15381,2.3316405650584118,0.4687771743065104,0.33530489742678193,0.48029962389476866,0.3333013585284432,0.47175026893978345,0.34023963691352604,0.5846174170432848,1.3805590331012842,2.760862314237349
3_KPCWTlive_740nm_3033mW_u1_poc0p25_20x0p75NA_535s50_g70_z1_256pix_basicFLIM_120f_0000.sdt,20260508_KPC_live_on_SLIM,live,KPCWT,535,colony_deep,2026-05-09 12:39:45.035340,65536,15036,55.465850727399314,0.5327147387234145,0.33474205574650423,0.5455409992468844,0.3314277583697451,0.09303853556643155,0.06193858474887428,0.6383254192629988,1.2086251559284722,2.3990930002549233
